2017-01-01,重度污染,239,313,188
2017-01-02,严重污染,335,355,284
2017-01-03,严重污染,319,352,268
2017-01-04,严重污染,290,345,239
2017-01-05,轻度污染,136,242,103
2017-01-06,轻度污染,134,280,101
2017-01-07,重度污染,230,335,180
2017-01-08,中度污染,175,322,133
2017-01-09,良,56,111,39
2017-01-10,良,75,188,50
2017-01-11,中度污染,172,329,134
2017-01-12,中度污染,185,328,147
2017-01-13,优,49,109,26
2017-01-14,优,40,57,17
2017-01-15,优,44,86,28
2017-01-16,良,86,209,63
2017-01-17,中度污染,163,302,124
2017-01-18,中度污染,158,288,121
2017-01-19,良,98,184,59
2017-01-20,优,40,49,21
2017-01-21,良,68,138,37
2017-01-22,优,43,33,27
2017-01-23,良,74,151,54
2017-01-24,轻度污染,118,245,89
2017-01-25,重度污染,243,322,199
2017-01-26,严重污染,274,331,230
2017-01-27,良,78,132,51
2017-01-28,重度污染,232,304,185
2017-01-29,轻度污染,122,275,77
2017-01-30,优,38,30,17
2017-01-31,良,88,273,65
2017-02-01,良,60,149,40
2017-02-02,轻度污染,104,253,77
2017-02-03,重度污染,204,333,157
2017-02-04,重度污染,234,338,184
2017-02-05,良,99,208,69
2017-02-06,优,38,30,19
2017-02-07,良,62,174,44
2017-02-08,良,81,282,48
2017-02-09,优,44,81,11
2017-02-10,优,40,26,13
2017-02-11,良,83,223,59
2017-02-12,重度污染,217,353,169
2017-02-13,重度污染,233,357,187
2017-02-14,轻度污染,134,259,101
2017-02-15,严重污染,274,355,225
2017-02-16,重度污染,229,350,164
2017-02-17,良,54,79,30
2017-02-18,轻度污染,125,296,94
2017-02-19,中度污染,175,315,128
2017-02-20,良,51,59,14
2017-02-21,良,74,271,52
2017-02-22,轻度污染,138,337,103
2017-02-23,优,47,115,27
2017-02-24,良,84,250,58
2017-02-25,良,59,144,36
2017-02-26,良,73,184,51
2017-02-27,轻度污染,115,305,86
2017-02-28,轻度污染,101,253,69
2017-03-01,良,69,129,38
2017-03-02,良,64,129,31
2017-03-03,良,92,289,65
2017-03-04,轻度污染,121,294,91
2017-03-05,良,83,225,54
2017-03-06,良,60,171,32
2017-03-07,优,46,86,18
2017-03-08,良,56,142,25
2017-03-09,良,62,117,34
2017-03-10,轻度污染,103,286,76
2017-03-11,轻度污染,119,293,89
2017-03-12,良,56,136,22
2017-03-13,良,68,287,38
2017-03-14,良,90,324,62
2017-03-15,良,89,311,64
2017-03-16,轻度污染,119,344,89
2017-03-17,轻度污染,127,328,95
2017-03-18,重度污染,222,365,171
2017-03-19,中度污染,200,359,153
2017-03-20,轻度污染,113,329,74
2017-03-21,良,91,278,66
2017-03-22,轻度污染,122,328,92
2017-03-23,轻度污染,105,320,77
2017-03-24,良,73,230,51
2017-03-25,轻度污染,107,342,80
2017-03-26,良,57,111,32
2017-03-27,良,54,45,26
2017-03-28,良,71,145,48
2017-03-29,轻度污染,105,267,77
2017-03-30,轻度污染,112,300,77
2017-03-31,良,74,269,48
2017-04-01,良,95,281,69
2017-04-02,轻度污染,121,350,90
2017-04-03,中度污染,156,358,117
2017-04-04,轻度污染,120,343,90
2017-04-05,良,69,162,49
2017-04-06,轻度污染,125,321,93
2017-04-07,良,85,239,59
2017-04-08,良,94,291,57
2017-04-09,良,76,328,45
2017-04-10,良,77,303,52
2017-04-11,良,75,276,41
2017-04-12,轻度污染,102,331,61
2017-04-13,轻度污染,109,346,75
2017-04-14,良,94,323,63
2017-04-15,轻度污染,114,332,77
2017-04-16,轻度污染,136,351,98
2017-04-17,轻度污染,132,321,90
2017-04-18,良,90,263,30
2017-04-19,良,84,235,38
2017-04-20,轻度污染,103,339,70
2017-04-21,良,72,253,38
2017-04-22,良,89,339,49
2017-04-23,良,79,263,42
2017-04-23,良,79,263,42
2017-04-24,良,91,307,62
2017-04-25,良,60,180,30
2017-04-26,良,64,243,33
2017-04-27,良,68,258,32
2017-04-28,良,72,217,38
2017-04-29,良,82,224,44
2017-04-30,轻度污染,127,344,52
2017-05-01,良,87,247,38
2017-05-02,轻度污染,107,319,61
2017-05-03,良,73,269,45
2017-05-04,严重污染,337,334,204
2017-05-05,严重污染,307,334,171
2017-05-06,良,96,204,47
2017-05-07,良,99,218,60
2017-05-08,轻度污染,128,345,81
2017-05-09,良,71,243,40
2017-05-10,良,73,218,44
2017-05-11,轻度污染,113,327,57
2017-05-12,中度污染,169,337,59
2017-05-13,良,89,297,33
2017-05-14,良,57,115,22
2017-05-15,良,66,241,28
2017-05-16,良,73,277,38
2017-05-17,良,89,275,44
2017-05-18,良,97,262,56
2017-05-19,良,93,264,54
2017-05-20,轻度污染,104,304,59
2017-05-20,轻度污染,104,304,59
2017-05-21,良,71,220,47
2017-05-22,良,60,226,39
2017-05-23,良,55,220,25
2017-05-24,良,67,271,38
2017-05-25,良,69,221,22
2017-05-26,良,61,130,27
2017-05-27,良,89,223,55
2017-05-28,轻度污染,102,258,64
2017-05-29,良,83,194,36
2017-05-30,良,76,203,53
2017-05-31,良,96,285,61
2017-06-01,良,67,206,40
2017-06-02,良,52,136,19
2017-06-03,良,55,156,30
2017-06-04,良,68,255,34
2017-06-05,良,79,344,47
2017-06-06,良,56,257,35
2017-06-07,良,72,270,45
2017-06-08,良,86,281,50
2017-06-09,良,81,268,38
2017-06-10,良,57,226,17
2017-06-11,良,61,235,25
2017-06-12,良,64,259,31
2017-06-13,良,62,232,41
2017-06-14,良,94,301,51
2017-06-15,良,100,283,52
2017-06-16,良,98,266,60
2017-06-17,良,86,229,50
2017-06-18,良,87,264,42
2017-06-19,良,96,325,56
2017-06-20,良,71,269,27
2017-06-21,良,69,244,34
2017-06-22,良,67,277,45
2017-06-23,良,53,190,31
2017-06-24,良,60,239,40
2017-06-25,良,87,318,49
2017-06-26,良,84,284,46
2017-06-27,轻度污染,109,317,66
2017-06-28,轻度污染,109,319,67
2017-06-29,轻度污染,108,333,69
2017-06-30,轻度污染,105,329,65
2017-07-01,轻度污染,117,341,79
2017-07-02,良,64,251,38
2017-07-03,良,61,237,38
2017-07-04,良,63,226,40
2017-07-05,良,72,266,38
2017-07-06,良,96,355,70
2017-07-07,良,74,317,53
2017-07-08,良,90,329,55
2017-07-09,良,78,318,53
2017-07-10,良,79,294,29
2017-07-11,轻度污染,103,320,53
2017-07-12,良,81,274,42
2017-07-13,良,71,253,42
2017-07-14,良,100,345,44
2017-07-15,良,79,330,52
2017-07-16,良,70,286,46
2017-07-17,良,54,182,31
2017-07-18,良,94,356,69
2017-07-19,良,63,265,42
2017-07-20,良,85,330,58
2017-07-21,良,51,187,27
2017-07-22,良,52,169,33
2017-07-23,良,68,247,49
2017-07-24,轻度污染,111,343,83
2017-07-25,良,78,275,47
2017-07-26,良,59,169,28
2017-07-27,良,93,327,69
2017-07-28,良,99,348,71
2017-07-29,良,67,262,40
2017-07-30,良,72,247,44
2017-07-31,良,78,281,50
2017-08-01,良,57,224,37
2017-08-02,优,48,211,25
2017-08-03,优,48,173,21
2017-08-04,良,82,322,47
2017-08-05,良,66,240,38
2017-08-06,良,77,280,34
2017-08-07,良,71,267,30
2017-08-08,良,83,335,36
2017-08-09,良,60,255,27
2017-08-10,良,82,302,50
2017-08-11,轻度污染,110,345,80
2017-08-12,良,76,320,51
2017-08-13,良,71,337,47
2017-08-14,优,46,182,22
2017-08-15,良,62,257,32
2017-08-16,良,65,259,40
2017-08-17,良,61,261,36
2017-08-18,良,63,269,40
2017-08-19,良,53,226,31
2017-08-20,良,69,310,45
2017-08-21,良,67,252,42
2017-08-22,良,82,326,59
2017-08-23,良,53,227,25
2017-08-24,良,67,316,38
2017-08-25,良,59,284,21
2017-08-26,良,65,310,30
2017-08-27,优,42,139,22
2017-08-28,良,55,277,31
2017-08-29,良,53,302,25
2017-08-30,优,45,239,21
2017-08-31,良,60,285,41
2017-09-01,良,79,328,56
2017-09-02,良,68,268,45
2017-09-03,良,84,338,58
2017-09-04,良,76,336,53
2017-09-05,良,80,329,55
2017-09-06,良,89,350,60
2017-09-07,良,95,349,69
2017-09-08,轻度污染,101,349,75
2017-09-09,良,90,319,52
2017-09-10,良,74,331,47
2017-09-11,良,65,276,36
2017-09-12,良,72,263,37
2017-09-13,良,77,274,48
2017-09-14,良,80,305,49
2017-09-15,良,91,334,63
2017-09-16,轻度污染,140,364,103
2017-09-17,良,72,225,42
2017-09-18,良,83,228,47
2017-09-19,良,63,173,26
2017-09-20,良,66,255,26
2017-09-21,良,80,288,45
2017-09-22,良,73,265,26
2017-09-23,轻度污染,104,335,40
2017-09-24,轻度污染,120,359,89
2017-09-25,轻度污染,107,348,76
2017-09-26,良,64,283,35
2017-09-27,优,48,200,18
2017-09-28,优,47,190,18
2017-09-29,良,85,317,54
2017-09-30,良,93,342,66
2017-10-01,轻度污染,101,343,69
2017-10-02,良,58,274,17
2017-10-03,良,52,310,23
2017-10-05,良,60,317,38
2017-10-06,良,74,330,52
2017-10-07,轻度污染,110,349,82
2017-10-08,轻度污染,109,344,82
2017-10-09,良,62,274,37
2017-10-10,优,37,161,15
2017-10-11,优,49,277,24
2017-10-12,良,62,317,42
2017-10-13,轻度污染,102,348,76
2017-10-14,良,76,293,46
2017-10-15,轻度污染,105,326,78
2017-10-16,良,79,303,51
2017-10-17,良,59,264,34
2017-10-18,良,76,305,55
2017-10-19,轻度污染,103,316,76
2017-10-20,轻度污染,112,308,84
2017-10-21,轻度污染,101,299,69
2017-10-22,良,55,117,29
2017-10-23,良,57,135,30
2017-10-24,良,66,161,46
2017-10-25,轻度污染,102,277,75
2017-10-26,中度污染,170,353,129
2017-10-27,重度污染,221,354,171
2017-10-28,轻度污染,109,289,73
2017-10-29,优,38,24,17
2017-10-30,良,60,136,36
2017-10-31,良,91,274,67
2017-11-01,轻度污染,105,273,76
2017-11-02,中度污染,153,328,114
2017-11-03,良,52,68,27
2017-11-04,良,67,149,44
2017-11-05,良,73,175,51
2017-11-06,轻度污染,101,242,75
2017-11-07,轻度污染,127,258,84
2017-11-08,良,51,90,20
2017-11-09,良,84,216,55
2017-11-10,良,66,155,28
2017-11-11,优,48,108,26
2017-11-12,良,97,333,71
2017-11-13,轻度污染,101,317,63
2017-11-14,优,42,88,17
2017-11-15,良,52,134,26
2017-11-16,良,64,173,38
2017-11-17,良,70,221,40
2017-11-18,优,45,162,25
2017-11-19,轻度污染,109,344,82
2017-11-20,中度污染,171,356,131
2017-11-21,中度污染,167,355,126
2017-11-22,良,54,145,21
2017-11-23,优,48,106,18
2017-11-24,优,47,84,22
2017-11-25,良,76,206,51
2017-11-26,优,50,98,22
2017-11-27,良,76,186,54
2017-11-28,轻度污染,101,232,61
2017-11-29,优,50,78,20
2017-11-30,良,53,179,28
2017-12-01,良,89,275,65
2017-12-02,中度污染,196,348,152
2017-12-03,中度污染,155,309,120
2017-12-04,优,37,33,16
2017-12-05,良,82,231,55
2017-12-06,良,82,143,57
2017-12-07,良,52,58,28
2017-12-08,良,57,88,31
2017-12-09,轻度污染,120,337,89
2017-12-10,良,70,116,31
2017-12-11,优,42,51,17
2017-12-12,优,46,67,20
2017-12-13,良,68,159,44
2017-12-14,良,76,206,55
2017-12-15,良,89,255,58
2017-12-16,良,56,167,16
2017-12-17,良,68,185,43
2017-12-18,良,67,153,34
2017-12-19,良,52,83,27
2017-12-20,良,70,157,44
2017-12-21,良,89,197,65
2017-12-22,轻度污染,112,216,77
2017-12-23,良,94,127,68
2017-12-24,良,77,110,39
2017-12-25,优,49,42,27
2017-12-26,良,55,73,29
2017-12-27,良,84,131,59
2017-12-28,中度污染,152,257,115
2017-12-29,重度污染,209,281,159
2017-12-30,重度污染,218,307,170
2017-12-31,中度污染,193,307,153
